page,block_id,normalized_text,display_text,manual_interpretation,manual_next_action,manual_source_file,manual_override_applied,matched_runtime,matched_audit,matched_rule_index,matched_review_note,best_match_target,best_match_title,best_match_score,coverage_status,reason
388,p388-b02,|,,,,,False,False,False,False,False,,,0.0,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
389,p389-b01,"Ses
REY
EAS
Sze
TLPI
|
(
22
<o00w
\00=M=800
00
4€18
<S000um
900<=M<\00
250
Ten
4M
YES
1800<F
=S000
3000+800+\80
1°00<I
</800
3000+d00+\80
1800*800*\80
200
1800*d00*\80
1
200*\00*\80
3000#ko00#\80
Iv00O<IF<J
ye0
200*800*\80
$00*000*\80
1300<IF<J
$00*\20*\80
1500*000*\80
ERK:
1500*\00*\80
HEB
2
=300uMu
WEE
OER
cB
XX
AS
X
Sep
eS
an
a
De
F
本
汐
读
书
涪
BH
BHBYESS
28x-041
Csx-04
Cs-08
\
)
空期容不桌意去立胡滤埔下十货
mm00P≥ 宽
000
mm000S≥头
oSa
00T>W≥000
mm000S≥
：燒 T
W夏宽面臬
：濃峨飞
：淙峨下
000S≥J≥0081
08T*008*000S
008>J≥00d1
08T*009*000S
08T*008*008
00d
08T*00T*0001
08T*000*008
00≥J≥00
OzA
J面臬
08T*008*0001
08T*000*00A
08T*000*0081
00A>J≥0OSI
00+
08T*0T*00A
08T*000*00ST
08T*008*00d1
J夏头面泉
夏宽琳国
：粽郵淋
08T*00T*00ST
mmOoE= 高 虽郵芯
：淙郵芯
虱面单
虱畦面灭
采 郵
桌牛粗罟 10-58
桌発虽带判罟 80-50
泉発判罟 10-50",,,,,False,False,False,False,True,review_note,p389 · 700≤W≤900600标准屉柜高度=300mm罗胖桌系列,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
389,p389-b02,"ees
|b
le)
)
(REM
weve
SMES
22
<o00w
4€18
<S000um
六
「
1800
T-SS0
1100<Ir<J/800
r-180
<1100
「-180
空期容不桌意卦玄姻沫 下+货
mm00P≥迿宽
008≤」
O -」
08 -」
008>」>00M
0d -」
00M≥
X总琳虱",,,,,False,False,False,False,True,review_note,p389 · 700≤W≤900600标准屉柜高度=300mm罗胖桌系列,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
389,p389-b03,\,,,,,False,False,False,False,True,review_note,p389 · 700≤W≤900600标准屉柜高度=300mm罗胖桌系列,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
389,p389-b04,"Bibs
Yl
張泉糊",,,,,False,False,False,False,True,review_note,p389 · 700≤W≤900600标准屉柜高度=300mm罗胖桌系列,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b01,v0,,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b02,"名
BOSE
OW
\e
ER
ee
eM
QO’
&
TOOXTOOMN
KE
ST800w
|
op
A
\____|
=)
：量𡞱带 面桌
mm00IX00I興桌，mmoa 习面桌
m008I≤ 汁
00",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b03,08T,,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b04,(oo,,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b05,"1800
008",,,,,False,False,False,False,False,review_note,p394 · 1800900780订制款：,0.4108,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
390,p390-b06,"HRSARE
VE
be
Www’
¥
&
DAE
soxgouw
42°18
TIOOWW<
<T800UN
账上：量楼带窄面桌
mm08X08桌，mm£A 皂面桌",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b07,">
80
08",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b08,"1200
00df",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b09,32,,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b10,"a
|
一
YL",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b11,"BHARKE
3
ye
Bee
&
Loum
*
ur
LOX
吧
JTJT00
所
射8：量燐带罕面桌
mmOTXOT瑚桌，mm£A皂面臬
mm00I≥",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b12,"Al)
4100
BHSM\eN-0)
BHM
BHLESSHSEY
\Ci-08
Cs-04
00M
财面泉必期泉泉臀带判窆 80-50\ 判 10-52\泉臀粗10-50",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
390,p390-b13,"SO
BEWE",,,,,False,True,True,True,True,runtime,以上产品下单图纸进行尺寸标注时，应标注桌面/凳面尺寸，请勿标注支腿尺寸,1.0,covered_runtime,与 runtime 规则标题或正文高度相似。
390,p390-b14,"v0
BOSE
OW
名
eM
\e
ER
QO’
&
ee
TOOXTOOMN
op
|
KE
ST800w
\____|
A
(oo
1800
=)
HRSARE
VE
>
¥
DAE
Www’
be
soxgouw
TIOOWW<
42°18
<T800UN
80
1200
32
BHARKE
3
a
一
*
Bee
ur
ye
LOX
Loum
YL
所
JTJT00
吧
4100
Al)
Cs-04
BHSM\eN-0)
BHM
\Ci-08
BHLESSHSEY
SO
BEWE
mm00I≥
mmOTXOT瑚桌，mm£A皂面臬
射8：量燐带罕面桌
mm08X08桌，mm£A 皂面桌
账上：量楼带窄面桌
m008I≤ 汁
mm00IX00I興桌，mmoa 习面桌
：量𡞱带 面桌
00
财面泉必期泉泉臀带判窆 80-50\ 判 10-52\泉臀粗10-50
00M
00df
08
008
08T",,,,,False,False,False,False,True,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
391,p391-b01,"BY
Le
ARS
BSE
Ve
BE
SREY
BWI
s
SHWIUSR
>
ERRNAINE-’
PRVRANSYMRNVBRA
：杰芪畦彰帕景耐此不灼
；期支直垂姆不，怎翔郵赫此胜品产类凳岖泵粗罟
：期支直垂此站也还景耐用卦甜射挑品产类臬岖泵判罗，不景对佛下些某",,,,,False,False,False,False,False,audit,° ___ b*~| ] ¥ eK wr ¥ pRsoxsoum,0.0928,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
391,p391-b02,"1210
0T0一",,,,,False,False,False,False,False,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.2845,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
391,p391-b03,"810
018",,,,,False,False,False,False,False,review_note,p404 · 600400146 1000400146,0.2642,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
391,p391-b04,|,,,,,False,False,False,False,False,,,0.0,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
391,p391-b05,"4900
Sa
Be
DD
es
BY
000800
Bi
Se
BS
OU”
YS
AY
2
AL
HH
PR
Pie
ee
re”
OE
eR
BiEWalese'
BHRRS?
GHID-01
BiRWalsse’
GHECS-0)
Cs-08
C\-00
BHISHSS’
25-0)
BRE
BHM’
BHBESY’
Ae
be
000一
：朋总（此泉臀粗罢008*00dF心。mmOr大心爆七只面桌出七兄期支品产岖泵粗罟
；女兄期支去动心𩇕，女兄面凳\面泉卦冠立，胡起冠女兄记数飛图单不品产土总
：凳杀判窆 10-0T，类凳岖泵粗罟
：泉牛判罗 10-52、泉入到高粗罢 90-50、泉賽虽带判罟 80-50，臬入粗罢 卜0-50 ，类臬岖張判
即总品产岖泵判罗",,,,,False,False,False,False,False,audit,"Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.1228,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
391,p391-b06,"800
008",,,,,False,False,False,False,False,review_note,p394 · 1800900780订制款：,0.347,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b01,"-
ee
Ss
i
|
后
国
A
Wy
i!
vy
a",,,,,False,False,False,False,False,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.1483,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b02,"VSWR’
Leet
Pw?
SHO
ee
Slay
：卦备需天。直垂照泉成鍌",,,,,False,False,False,False,False,review_note,p390 · ° ___ b~| ] ¥ eK wr ¥ pRsoxsoum,0.1422,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b03,"¥LRAWVES
PSO
se
RIMES”
BIYEW
lel
LER
Che
SE’
MiB
Nee
ese’
SABE
WY
(30_L
AEs!
ee
A)
My
WM
=r
ia
A
_
ic.
SIRE
ovicEED,
mmOS尐至登 干泉干大
需空内 唄，用郵达韭神则干
泉灼，量余育留需两，干泉帕本
人崩，意需切长货景耐
直垂期臬戉鍌彫
心 。（图不）靠两：8景",,,,,False,False,False,False,False,audit,"Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.1454,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b04,"tg
gs
i
rasa",,,,,False,False,False,False,False,review_note,p390 · ° ___ b~| ] ¥ eK wr ¥ pRsoxsoum,0.0733,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b05,a,,,,,False,False,False,False,False,review_note,p390 · 8 I a ¥ we Nu’ & by LOX gum,0.055,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b06,"Sze
aby
*
(ULE)
AYES
ABU
AYwwS
eee
直垂期臬
此鍌彫爆，（图不映）
，胡宽",,,,,False,False,False,False,False,review_note,"p390 · Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.1487,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b07,"BAYA
BAKE
YI
Sp
Sou
ek
a
VSB!
Bees
mY
ba
MSs)
°
AB
BiB
tLe)
*
ey
ABS’
SLWET
CHL)
MEANLWASH’
AYRRYSHSE’
PSEA
-
mmmOS至头干泉干大立强面
两，胡叵干泉：直垂期臬比鍌彫心爆
：（图不味）內 干箱干臬：「景耐
：（图不映）女球两干置效干臬：S景耐
：同七兄面臬己，直垂照臬此鍌心燻，胡景耐个A不灼干置效.一",,,,,False,False,False,False,False,audit,"Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.0962,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
392,p392-b08,直垂期臬鍌彫,,,,,False,False,False,False,False,audit,订制款：,0.01,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
393,p393-b01,"BD-RE
APR
YJ
Fs’
ow
WFASRESWLSPNE
ayy
YES
UWHEEWEE
坦
--
=
WE
x
#E
TSH
LTT
SSAA
ESS
ANY
Uf
性
7h
HV
Le
一-
a,
ia
|
Ae
i
I
Ai
SS
。洲艺工直垂就朋支：起蚤中同合散，直垂始要需果吱：赵备需天，mmO5大心爆女冗面桌出女冗期支唄，那峨艺工财常魁皮景耐土足",,,,,False,False,False,False,False,audit,"Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.1081,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
393,p393-b02,"Thy
=
人
ES
1
Miz
rs
|",,,,,False,False,False,False,False,review_note,p390 · ° ___ b~| ] ¥ eK wr ¥ pRsoxsoum,0.1161,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
393,p393-b03,"|
oi!)
ya
xan
=
at
a
串
Sey:",,,,,False,False,False,False,False,review_note,p390 · ° ___ b~| ] ¥ eK wr ¥ pRsoxsoum,0.0943,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
393,p393-b04,"--
中
渤
:
TL
(SHEMALE
2E#e’
BESe
可
要
Sessa
SRNE:
BASLE
VY
WEA)
SANE
Yow
Lees
Bee
Fv
ehh
SS
Bl
‘
SKS.
LARS
NS
WYYERRM
SBHENESWL
wey
-_
一
：（景融图（示站出含5干則不甜）不映图示景耐出其。那峨艺工直垂麩顯泉粗器：赵备中同合散，直垂斌要需
果吱：备需天.mmO大爆女兄面泉出女期泉不唄，那 艺工贼常g 泉判窆，干泉米单站图效天还心，景芯州其帕景融帆A土总斜.二",,,,,False,False,False,False,False,audit,"Ps es, ¥ B\e E 20uu’ ¥ be TOOK TOoWM",0.1111,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
394,p394-b01,"IT
EC
Casa
al
lw
sla
aa
lo
weet
-SX4X!
XI
Ox
00s
oSI
0T
09
0r
08
or
00
0Z1
高7 H
或不司荫X
來要t」
强女土司荫2p
女 式XS
XH-XS-
Xx",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b02,H,,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b03,"|
Ldete
Let6e
H
-29-2|
2十29",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b04,|,,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b05,"Le
|
Xe
25-+21",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b06,"tel
Xe
F21
25-",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b07,"SHS
SWS
CX-03
Cs-0\
3100+300+\80
1800*d00*\80
Voy
uf
1B
3000+d00+\80
1
200*800*\80
<S100Um
OER:
Nex
oF
HE
ta
Sal
泉発财 T0-50
泉𧶘期除 S0-50
08T*000*0081
08T*000*000S
08T*008*000
mmOOrS≥ 头
：郵
：大峬飞
岖泵臬期除",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
394,p394-b08,"22
<o00w
08T*000*00rS
mm00P≥ 宽",,,,,False,False,False,False,True,review_note,p394 · 1800900780订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b01,"eHSRKE
oye
We
¥
soxsoum
+E
ST800u
射 ：量 带袞面桌
mm08X08號泉
mm008I≤",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b02,"22
<o00w
<5100Um
41
Nex
3100+300+\80
3000+d00+\80
1800*d00*\80
1
200*800*\80
OER:
|
EY
Csx-08
mm00e≥夏宽
mmOOrS≥ 头
：人峨飞
08T*000*00rS
08T*009*000S
08「*000*008
08「*008*0001
：沫郵示
泉大美 00-50",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b03,"21
(71
HE",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b04,"将
MRE
于
ie
BY
LOX
AOU
{IE
150OuM<
800m
<1
账 ：量燐带窄面桌
mmOTXOT桌
mm008> >moosi",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b05,"RHSRRE
3
eeoxeoum
+
=I500um
册&：量𡞱带窄面桌
mm0aX08號𦤎
mmOOSI≥",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
395,p395-b06,"Beye
泉大美",,,,,False,False,False,False,True,review_note,p395 · 订制款：,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
396,p396-b01,"e
ES
Be
SR
p
PUBS
OU)!
BABE
eA
Seley
sou
[eo
|
rieeo=resieo
risooereieeo
x
ORMSE
ws
<SS00uu""
LYE
See
KB
=leoqumm’
ER
RE
=sooum
Nex
1
200*\00*\80
$00*000*\80
1500*000*\80
OER:
SHMERS
23-05
-
Ly
5)
IH
*
Ms
2$4¢<80084
SM
Re
mmeS心 空用内虽泉，不面桌。t日mmOOA ≤泉桌带
001
0°
08
•
0T
森妹干
林站丁
oa
00ST>」
H 高麻斢
J 合泉
赤贝尧关 高 己泉
emMOOSS≥
QO=ti期芳
00a
mm008≥宽
：粽峨飞
08T*00T*00d1
08T*000*00A
梅琲可
株站7
08T*000*00S卜
：郵淋
泉風双典發 S0-52
0oS1，刻并
008
業艰008＞桌虱
桌到双典発",,,,,False,False,False,False,True,review_note,p396 · 2100＜L≤2200100经典双屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
396,p396-b02,"1300]
2000""
&
=
|
“ome
>
UIO8I扒張，MMOE爽寅梅站T
普附肓面𦤎
100H《熟汁",,,,,False,False,False,False,True,review_note,p396 · 2100＜L≤2200100经典双屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
396,p396-b03,"k
E200""
f
¥
1200N
B
上
本
TOOE
IMKOZI 強、M/08文實林站
管附天面泉
mm00H＞爽汁",,,,,False,False,False,False,True,review_note,p396 · 2100＜L≤2200100经典双屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b01,"ieRe
Sivoo’
Oo”
MT-EERIEM
TET,
sou
SE
IYER
YOOWW
QOWM""
T-EVEREIEM
TET
<1
2qum
mmOe广强。mmOe 宽麻述不。mmOOAI≤W 宽 虱一」头泉
林於丁",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b02,"ICIO
SS
aS
1=S
-EE
EEC
=<
2
000m
4B
eB
1=44¢7-B
M=SS00U
MTL
PENSE
001
00≥≥00
09
00≥≥00A
08
mm000≥ 宽
F≥T≥00SF
oT
00SF≥T
：濃峨飞虽天
W-J=T 合泉",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b03,"Viel
BH¥
{CT
图贝 关H",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b04,"1800*000*\80
1
200*000*\80
$00*000*\80
1500*000*\80
EW
08「*000*008
08T*00d*00d1
08T 000*00A
08T*00d*00S
：沫卦邧",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b05,"|
eee
a
SSS
BH)
SVES
2S-08
泉妥童小典発 20-52",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b06,"SR
Seley
sp
sou
WE
MLE
-\EYE
Be
100M]?
RMS
KT
a
I=
=<
2
000m
RE
ME
|
1=*44¢7-}BYB
OOM
Se
DPX
mmdS心娜可空用妻暗内量畦不臬，誉附
不面泉，tnOOAI≤W 宽 虽-J头泉=T
mm00d≥ 宽
mm00 ≥ 宽 風一」 泉=
：沫峬T風带",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b07,"(HERES
Si
泉郵炙童小典密",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
397,p397-b08,"MT-EERIEM
Sivoo’
ieRe
Oo”
TET,
sou
SE
T-EVEREIEM
<1
YOOWW
IYER
QOWM""
TET
2qum
BH¥
Viel
ICIO
1800*000*\80
1=S
{CT
-EE
SS
aS
EEC
1
200*000*\80
2
=<
000m
$00*000*\80
1=44¢7-B
4B
eB
M=SS00U
1500*000*\80
MTL
PENSE
EW
WE
MLE
SR
Seley
sp
|
a
eee
SSS
I=
KT
-\EYE
RMS
100M]?
Be
2S-08
BH)
SVES
1=*44¢7-}BYB
RE
ME
OOM
Se
DPX
Si
(HERES
：沫峬T風带
mm00 ≥ 宽 風一」 泉=
mm00d≥ 宽
不面泉，tnOOAI≤W 宽 虽-J头泉=T
mmdS心娜可空用妻暗内量畦不臬，誉附
oT
08
09
001
W-J=T 合泉
00SF≥T
F≥T≥00SF
00≥≥00A
00≥≥00
：濃峨飞虽天
mm000≥ 宽
图贝 关H
林於丁
mmOe广强。mmOe 宽麻述不。mmOOAI≤W 宽 虱一」头泉
泉郵炙童小典密
泉妥童小典発 20-52
：沫卦邧
08T*00d*00S
08T 000*00A
08T*00d*00d1
08「*000*008",,,,,False,False,False,False,True,review_note,p397 · 2100＜T≤2200100经典儿童多屉书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b01,"f
-])
=",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b02,"MME
FUER
FEES
ieee
MK
SOOM
>
Milas
SEM
ch
es
oo
FB
PR
ABE
Se
BEE
SOOOUMIEE
SE
LE
VE?
kal)’
BB""
STOO]
BRS
MS
EY
Y
SN
<
EEC
ARAN
S
BES
HT
天生
|
=<
2
000m
*SEKMr=ssooum
-
LEER
。砵 莱n氏臬出朗起中单飞需帜
•消不，「人人 还 否熟 需m00OS＜桌，不mMOOAS≥ 泉
001
09
08
mm00d≥ 宽
oT
mmOOSS≥」 合泉
00S≥」
oa
：大埔宝虽天
J头合泉
H叟高麻斢",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b03,"[
\",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b04,"Ay
S-hl!
EIR
KIS
SS
怎财常同头合泉，峽一至何 量",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b05,"bp
a
sp
LE
sal
Sou
yom)’
Pee’
BSS
“A
=<
2
000m
<1
mS
coum
ae
ee
SEP
=
oi
EPH
ARS
2S-0、\
mmeS尐郯空用卦暗内虱昧不臬
，萱附貣不面臬
，胡mmOOAF≤J头合泉
mm00d≥ 宽
mm00d1≥J头合泉
： 宝到带
桌件立并伟宝 T0-58",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
398,p398-b06,"EAHA
pS
泉立并 宝",,,,,False,False,False,False,True,review_note,p398 · 2100＜L≤2200100定制并立书桌,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b01,"a
|
_
_-
-
>
l=
7»
<a>",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b02,|,,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b03,"ES)
BRASOV
VRE
SHAVE
BREA
PSR
V
SHS",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b04,"ESP
HMES",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b05,"LE
SEM",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b06,"25
Nb]
ele
WE
EB)
|)
BE
S001
000*\80
28
HG
REN
HE
1
2
a
S¥00+d00+\80
See
SEY
Avo
3500+d00+\80
BL
AC
Vis
8
ARNE
AOS
REAR
3000+d00+\80
VE
ARA
OER:
BAM
aS-It
Ea
WBA
ait
2S-4y
|
LJLL
Ye
COO
鍌彫不强期支郵淋
08T*000F*00 S
期支大克亚\顯支木蛓叵盟支
08T*000*0OAS
mmeA 期泉面桌
08T*009*00SS
08T*000*000S
木 貼黑\木將爨姆叵必
Y盅京票\盅燕票A1-58
：沫郵芯
盅燕票 A1-52
Y盅 票 A1-52
盅头8盅 票",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
399,p399-b07,"25
Nb]
ele
WE
EB)
|)
BE
S001
000*\80
28
HG
REN
HE
1
2
a
S¥00+d00+\80
See
SEY
Avo
3500+d00+\80
BL
AC
Vis
8
ARNE
AOS
REAR
3000+d00+\80
FEM
\ICESA
OER:
OX-I\
狼
POE
FEXEBA
ex-I\
2x-
pe
一
鍌不強 盟支郵
08T*000F*00AS
期支大克亚\駰支木数叵期支
08T*000*00AS
mmeAc 期泉面泉
08T*000*0OSS
木 肢黑\木淋婴姆叵处
08T*000*000S
：莣郵芯
「 -52
Y 1-52",,,,,False,False,False,False,True,review_note,p399 · 24001000780SZ17 长滩岛/长滩岛Y,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
